"text id","sentence id","token id","score"
86,64,35,-0.212
86,67,6,-0.469
86,67,11,0.382
86,67,14,0.286
86,69,1,0.061
86,69,9,-0.059
86,69,14,0
86,70,6,-0.353
86,70,7,-0.029
86,71,3,0.129
86,71,9,-0.061
86,72,9,-0.281
86,73,0,0.152
86,73,10,-0.091
86,73,13,-0.118
86,73,15,0.294
86,73,21,0.182
86,74,16,0.545
86,74,27,0.265
86,76,3,-0.171
86,76,9,-0.212
86,76,22,-0.121
86,76,24,0.212
86,76,31,-0.143
86,79,4,0.235
86,79,15,0.364
86,79,24,0.03
86,79,38,0.029
86,79,44,0.419
86,80,5,-0.294
86,80,6,-0.129
86,81,1,0.5
86,81,5,-0.182
86,81,44,-0.382
86,81,53,-0.355
86,82,5,-0.094
86,82,11,-0.5
86,83,3,-0.161
86,83,12,0.125
86,84,2,-0.143
86,84,4,0.412
86,84,12,0.5
86,84,24,0.235
86,84,32,-0.188
86,85,9,-0.258
86,85,16,0
86,85,22,-0.226
86,86,15,0.206
86,86,18,-0.094
86,86,21,-0.059
86,87,10,-0.333
86,87,12,-0.294
86,87,24,-0.176
86,87,28,0.03
86,87,32,0.212
86,88,6,0.382
86,90,6,0
86,90,7,0.031
86,90,9,-0.364
86,90,16,-0.406
86,90,34,0
86,91,1,0.182
86,91,5,-0.303
86,91,11,0.429
86,94,7,-0.088
86,94,20,0.029
86,94,22,-0.029
86,94,28,-0.382
86,94,32,0
86,94,34,-0.206
86,96,3,-0.406
86,97,7,-0.314
86,97,8,-0.25
86,98,7,-0.162
86,99,8,0.412
86,99,14,0.121
86,99,20,0.031
86,99,31,-0.235
86,99,34,0
86,100,9,-0.118
86,100,13,-0.242
86,100,15,-0.441
86,100,24,0.235
86,104,4,-0.312
86,106,9,-0.229
86,106,16,-0.067
86,106,19,0.353
86,106,24,-0.344
86,109,4,-0.394
86,109,8,0.094
86,109,13,0.061
86,109,22,0.091
86,109,30,0.086
86,111,0,0.088
86,111,5,-0.455
86,111,10,-0.429
86,111,19,-0.091
86,113,11,-0.086
86,113,12,0.182
86,113,15,-0.219
86,113,23,0.485
86,113,26,-0.452
86,114,9,-0.152
86,115,2,-0.633
86,116,5,-0.033
86,116,8,-0.441
86,116,26,0.455
86,118,9,-0.031
86,118,21,0.029
86,119,2,-0.5
86,119,11,-0.114
86,119,15,-0.088
86,119,17,0.189
86,121,1,0.152
86,121,8,0.061
86,121,13,0.176
86,121,20,0.265
86,121,23,0.091
86,121,25,-0.314
86,121,42,-0.033
86,122,2,-0.273
86,122,5,-0.065
86,122,10,0.188
86,123,5,-0.065
86,123,7,-0.118
86,123,9,0.121
86,123,10,0.03
86,124,10,-0.094
86,124,25,-0.094
86,125,1,-0.176
86,125,7,0.029
86,125,8,0.424
86,125,10,0.029
86,125,20,0.121
86,126,6,-0.656
86,126,9,-0.147
86,126,29,0.061
86,126,37,-0.2
86,127,1,-0.188
86,127,3,-0.091
86,127,18,-0.25
86,129,4,-0.343
86,130,14,0.265
86,131,1,-0.467
86,131,3,-0.114
86,131,13,0.029
86,132,7,-0.222
86,132,33,0.088
86,132,43,0
86,133,3,0.156
86,133,22,0.029
86,135,7,-0.061
86,135,9,0.455
86,135,11,0.441
86,135,12,0.219
86,135,14,-0.273
86,135,30,-0.273
86,135,32,-0.125
86,136,5,0.303
86,136,8,-0.212
86,136,11,0.375
86,136,24,-0.121
86,136,25,0.03
86,137,23,0.294
86,139,4,-0.235
86,139,7,-0.065
86,140,3,-0.206
86,140,17,0.273
86,140,27,0.257
86,142,12,-0.206
86,143,4,-0.353
86,143,6,0.167
86,144,4,-0.152
86,144,8,0.516
86,144,18,-0.061
86,144,19,0.273
86,144,29,-0.091
86,144,31,0.194
86,144,34,0.167
86,145,16,-0.382
86,151,8,-0.267
86,152,1,-0.514
86,152,21,0.294
86,152,27,-0.455
86,152,28,0.379
86,153,6,0.265
86,153,7,0.471
86,155,3,-0.152
86,155,17,-0.314
86,156,16,-0.471
86,156,30,-0.118
86,157,7,0.059
86,157,10,0.229
86,157,11,-0.182
86,158,1,-0.207
86,159,3,0.147
86,161,6,0.156
86,163,16,-0.229
86,163,25,0.097
86,164,6,-0.161
86,165,2,0.156
86,166,6,-0.406
86,166,22,0.206
86,166,32,0.235
86,167,5,-0.324
86,168,14,0.161
86,168,15,-0.188
86,169,17,0.029
86,169,19,-0.257
86,169,21,-0.229
86,169,23,0.029
86,170,3,-0.176
86,170,14,-0.121
86,170,17,-0.03
86,171,5,-0.367
86,173,4,-0.438
86,173,22,-0.118
86,173,29,0.265
86,173,32,0.03
86,174,7,-0.206
86,174,9,0
86,175,1,0.324
86,175,5,-0.125
86,175,10,-0.194
86,176,6,0.206
86,176,12,0.094
86,176,14,0.139
86,176,16,-0.057
86,176,22,0.471
86,176,27,0.094
86,176,29,0.235
86,176,36,0.188
86,176,38,-0.161
86,176,42,0
86,176,45,-0.083
86,177,4,-0.375
86,178,5,-0.406
86,178,9,-0.324
86,178,14,-0.235
86,178,18,0.029
86,178,19,0.121
86,178,26,0.094
86,178,30,0.188
86,178,32,0.152
86,178,33,0.25
86,179,3,-0.235
86,179,4,0.114
86,179,12,0.353
86,179,13,-0.029
86,179,14,0.176
86,179,17,0.394
86,179,23,-0.091
86,180,6,0.529
86,180,11,0.438
86,181,1,-0.324
86,181,7,0.176
86,181,17,-0.355
86,181,28,-0.3
86,181,29,0.206
87,1,9,-0.294
87,1,13,0.114
87,2,5,0.258
87,2,6,0.062
87,2,25,0.229
87,3,3,-0.147
87,3,7,0.281
87,3,34,0.143
87,3,36,0.176
87,4,1,-0.355
87,4,6,0.094
87,4,15,0.156
87,4,16,0.03
87,4,32,0
87,5,1,0.065
87,5,11,0.094
87,5,17,0.125
87,5,22,-0.219
87,5,30,0.206
87,6,25,-0.059
87,6,26,0.176
87,6,34,-0.086
87,7,1,-0.062
87,7,2,0
87,7,3,0.412
87,8,2,-0.118
87,8,9,-0.091
87,8,14,-0.121
87,8,22,-0.438
87,9,6,0.147
87,9,12,0.257
87,9,17,-0.188
87,9,35,0.121
87,9,41,-0.324
87,10,17,-0.265
87,10,37,0.156
87,11,2,-0.062
87,11,5,-0.088
87,11,10,0
87,12,9,-0.364
87,12,16,0.029
87,12,30,-0.382
87,13,6,-0.29
87,13,9,-0.242
87,13,15,-0.029
87,13,22,-0.182
87,14,3,-0.2
87,14,15,-0.121
87,14,27,-0.152
87,14,44,-0.323
87,14,47,0
87,14,49,-0.147
87,14,54,0.212
87,15,0,-0.125
87,16,3,0.143
87,18,5,-0.118
87,19,7,-0.229
87,20,9,0.382
87,20,15,0.441
87,22,7,-0.364
87,23,0,0.061
87,25,4,-0.242
87,25,5,-0.061
87,26,1,-0.031
87,27,10,-0.25
87,27,16,-0.143
87,28,1,-0.139
87,28,2,-0.324
87,28,4,0.303
87,29,0,0.152
87,29,1,0.206
87,31,2,0.176
87,31,6,0.588
87,32,3,-0.441
87,33,2,0.065
87,33,4,-0.419
87,35,5,-0.121
87,36,18,0.265
87,36,39,-0.111
87,39,3,-0.061
87,39,7,0.091
87,39,12,-0.118
87,40,4,0
87,40,17,0.147
87,40,34,0.029
87,41,15,0.152
87,41,18,-0.121
87,41,24,0.294
87,42,25,-0.229
87,42,28,-0.176
87,42,29,-0.029
87,42,43,0
87,43,15,0.029
87,43,18,0.452
87,43,20,-0.091
87,44,6,0
87,44,15,-0.094
87,44,18,-0.294
87,44,23,-0.353
87,44,27,0.324
87,44,45,0.03
87,46,8,-0.1
87,46,10,0.219
87,46,12,0.097
87,46,23,-0.031
87,46,25,0.059
87,46,28,-0.114
87,46,29,-0.031
87,47,2,-0.061
87,47,21,0.219
87,47,28,0.353
87,48,4,0.485
87,48,6,0.424
87,48,9,-0.294
87,48,20,-0.441
87,48,21,-0.229
87,48,23,-0.424
87,49,2,0
87,49,4,0
87,49,16,-0.176
87,49,20,0.371
87,49,24,0.176
87,50,5,-0.091
87,50,9,0.031
87,51,8,0
87,51,12,0.182
87,51,19,-0.091
87,52,9,-0.029
87,52,36,0.194
87,54,14,0.258
87,54,18,0.314
87,54,24,0.2
87,54,32,0
87,54,40,-0.2
87,54,47,0.059
87,54,48,-0.031
87,55,4,-0.029
87,55,11,0.091
87,55,12,-0.257
87,55,17,0.114
87,55,19,0.294
87,55,22,0.062
87,55,26,-0.094
87,55,29,0.548
87,55,30,0.412
87,55,34,0.086
87,55,39,-0.294
87,55,41,0.371
87,56,2,0
87,56,3,-0.029
87,56,30,0.294
87,56,33,0.257
87,56,51,0.387
87,56,56,-0.438
87,56,59,0.147
87,56,60,-0.333
87,57,1,-0.029
87,57,5,0.639
87,57,13,0.061
87,57,16,0.265
87,57,18,-0.061
87,57,26,0.229
87,57,28,0.061
87,58,13,-0.229
87,58,21,0.061
87,58,25,-0.312
87,59,7,0.182
87,60,7,-0.176
87,60,12,0.061
87,60,13,-0.176
87,60,20,-0.062
87,60,22,-0.314
87,61,2,-0.333
87,61,3,-0.382
87,61,4,0.118
87,61,20,-0.094
87,61,24,0.514
87,61,26,-0.067
87,61,32,0
87,61,33,-0.029
87,61,36,0.059
87,61,42,-0.303
87,62,19,-0.061
87,62,26,-0.057
87,62,27,0.097
87,63,15,-0.206
87,63,18,0.171
87,65,11,0.088
87,65,21,-0.375
87,65,26,0.303
87,66,4,-0.235
87,66,5,0.265
87,66,8,0.206
87,66,21,-0.212
87,66,27,0.294
87,67,3,-0.059
87,67,8,-0.059
87,67,10,0.029
87,67,13,0.147
87,67,19,-0.147
87,67,20,0.206
87,67,24,0
87,67,25,0.029
87,67,43,0.152
87,67,45,0.062
87,68,3,0.219
87,68,8,0.143
87,68,9,0.206
87,69,8,0.438
87,69,10,0.062
87,69,14,-0.382
87,69,19,-0.235
87,70,4,-0.206
87,70,7,0.032
87,70,12,-0.062
87,70,22,-0.091
87,70,23,0.121
87,70,24,0.097
87,70,34,-0.161
87,70,36,-0.121
87,71,2,0.065
87,71,5,-0.147
87,71,8,-0.394
87,71,9,0.471
87,71,13,-0.371
87,71,19,-0.375
87,71,27,-0.03
87,71,30,0.235
87,71,42,0.062
87,71,67,-0.333
87,72,5,0.312
87,72,11,-0.353
87,72,17,-0.061
87,73,4,-0.03
87,73,8,-0.457
87,73,22,-0.188
87,73,35,-0.182
87,74,38,-0.182
87,75,4,0.258
87,77,1,-0.031
87,78,4,0.088
87,79,24,-0.242
87,80,10,-0.062
87,80,19,-0.143
87,80,30,-0.094
87,80,42,0.114
87,80,45,0.265
87,80,46,-0.529
87,81,5,0.235
87,82,1,-0.125
87,82,3,-0.25
87,82,5,-0.118
87,82,13,0.057
87,82,16,-0.152
87,82,24,-0.176
87,82,26,-0.273
87,82,27,0.059
87,83,11,-0.182
87,84,16,-0.094
87,84,24,-0.235
87,85,16,0.176
87,85,19,-0.059
87,85,47,-0.206
87,86,10,-0.406
87,86,21,0.121
87,86,25,-0.323
87,87,5,0.528
87,88,11,-0.088
87,88,29,-0.029
87,88,32,0.086
87,88,36,-0.5
87,89,7,-0.235
87,89,8,-0.111
87,89,10,0.419
87,90,5,-0.094
87,90,16,-0.226
87,91,2,-0.188
87,91,15,-0.281
87,91,18,-0.118
87,91,29,0.229
87,91,31,0.143
87,92,11,-0.062
87,93,15,-0.441
87,95,3,-0.323
87,95,41,-0.091
87,96,3,-0.25
87,96,11,-0.059
87,96,13,-0.545
87,96,22,0.156
87,96,35,0.457
87,96,38,0.188
87,97,5,-0.394
87,97,7,-0.559
87,97,12,-0.091
87,98,3,-0.091
87,98,11,0.226
87,98,20,0.312
87,99,8,-0.312
87,99,17,-0.324
87,99,21,0.6
87,99,33,0.485
87,99,43,-0.273
87,99,45,-0.182
87,99,58,0.029
87,99,63,-0.062
87,100,3,0.394
87,100,13,0
87,100,33,-0.065
87,101,2,-0.235
87,101,10,-0.118
87,101,34,-0.029
87,102,2,-0.091
87,102,13,-0.057
87,102,22,-0.394
87,103,1,-0.091
87,103,22,0.176
87,103,24,-0.382
87,103,26,0.121
87,104,3,-0.031
87,105,1,-0.306
87,106,9,-0.152
87,107,5,-0.125
87,107,10,0
87,107,13,-0.333
87,109,3,-0.094
87,110,2,-0.333
87,110,10,0.265
87,110,37,0.235
87,111,8,0.471
87,111,10,-0.114
87,112,2,-0.273
87,112,9,0.235
87,112,15,-0.062
87,113,15,-0.235
87,114,6,-0.061
87,114,27,-0.265
87,114,29,-0.091
87,115,2,0.03
87,115,25,0.03
87,115,29,0.03
87,115,32,0.303
87,115,39,-0.242
87,115,40,-0.324
87,116,11,-0.471
87,116,19,-0.5
87,117,4,-0.091
87,117,10,-0.312
87,117,17,-0.059
87,118,22,0.629
87,118,32,-0.147
87,118,33,0.059
87,119,16,-0.3
87,119,23,-0.031
87,120,10,-0.033
87,121,4,0
87,121,6,-0.156
87,121,10,-0.156
87,121,13,-0.188
87,122,2,-0.371
87,122,22,-0.375
87,123,7,-0.029
87,123,14,0.152
87,123,27,0.125
87,123,34,-0.697
87,123,37,0.424
87,123,40,-0.286
87,123,43,0.235
87,124,1,-0.031
87,124,3,-0.061
87,124,5,0
87,124,10,-0.059
87,124,14,-0.176
87,125,1,-0.219
87,125,24,0.559
87,125,52,0
87,125,54,-0.114
87,126,1,-0.091
87,126,3,-0.562
87,126,10,-0.091
87,126,21,-0.114
87,126,26,-0.233
87,126,27,0.147
87,126,28,-0.057
87,127,1,0.156
87,127,5,0.129
87,128,11,0.618
87,128,16,0.065
87,129,12,0.303
87,129,19,-0.094
87,130,1,0.133
87,130,24,0.176
87,130,29,-0.286
87,130,43,-0.029
87,131,4,0
87,131,12,-0.03
87,131,14,0.086
87,132,6,0.25
87,132,18,0.143
87,133,5,0.438
87,133,10,-0.219
87,133,15,0.176
87,134,6,-0.265
87,134,12,0.121
87,134,16,0.094
87,134,17,0
87,134,21,-0.062
87,135,4,-0.03
87,136,12,0.182
87,136,19,-0.472
87,137,3,0.152
87,137,5,0.059
87,137,8,-0.121
87,137,9,0.424
87,137,17,-0.3
87,138,1,0.061
87,138,7,-0.088
87,138,24,0.194
87,138,27,0.125
87,139,5,0.029
87,140,9,0.057
87,141,11,-0.061
87,141,15,-0.1
87,142,1,0.029
87,142,2,0.062
87,142,13,-0.212
87,142,28,0.206
87,143,3,-0.094
87,143,22,-0.086
87,143,33,-0.194
87,143,42,0.147
87,144,6,-0.182
87,144,13,0.121
87,144,16,0.152
87,144,25,0.029
87,144,31,0
87,144,33,0.121
88,5,2,0.229
88,6,5,0.056
88,7,15,-0.265
88,7,17,0
88,7,23,-0.097
88,7,25,0
88,8,2,0.176
88,8,3,0
88,8,8,0.312
88,8,9,0.242
88,8,10,0.559
88,10,3,0.057
88,10,14,0.25
88,10,17,0.6
88,10,20,-0.032
88,12,9,0.065
88,19,1,0.03
88,20,1,0
88,20,3,-0.086
88,20,5,0.257
88,20,14,-0.265
88,33,5,-0.094
88,43,3,-0.061
88,46,10,0.029
88,49,7,0.324
88,51,10,0.382
88,65,3,0.065
88,69,2,-0.286
88,73,14,-0.6
88,79,0,0.147
88,82,4,0.176
88,82,19,0.114
88,89,2,-0.344
88,89,3,-0.361
88,89,7,0.212
88,92,7,-0.067
88,92,15,-0.121
88,93,2,-0.091
88,100,7,-0.333
88,100,23,-0.265
88,102,8,0.367
88,105,8,-0.235
88,105,17,-0.242
88,108,2,-0.353
88,108,5,-0.219
88,112,11,-0.441
88,117,17,0.121
88,117,20,0.394
88,117,21,0.121
88,117,22,0.059
88,121,11,-0.441
88,126,8,0.121
88,128,1,0.265
88,128,12,0.405
88,128,15,-0.094
88,129,8,-0.086
88,129,9,0.294
88,132,9,-0.029
88,133,4,0.355
88,135,1,0.061
88,136,11,0.324
88,136,17,-0.091
88,136,19,0.4
88,136,22,0.258
88,136,24,0.647
88,137,6,0.303
88,142,1,-0.387
88,143,6,0.059
88,157,6,-0.065
88,166,2,-0.091
88,172,2,0.382
88,182,3,0.118
88,185,2,-0.206
88,187,10,-0.2
88,198,10,0.152
88,200,4,0.29
88,201,7,-0.353
88,202,5,0.576
88,202,6,0.088
88,203,2,0
88,211,10,-0.265
88,216,3,-0.343
88,221,2,0.235
88,233,4,-0.515
88,247,4,0.618
88,248,2,-0.059
88,249,1,-0.294
88,253,1,-0.514
88,254,4,-0.219
88,254,6,-0.031
88,263,12,0.061
88,273,7,0.062
88,273,8,0.156
88,278,10,0.03
88,279,5,-0.061
88,298,2,-0.545
88,300,1,-0.061
88,303,6,-0.355
88,306,3,-0.344
88,313,1,-0.432
88,313,6,-0.424
88,316,8,0.485
88,316,11,0.324
88,316,22,0.094
88,316,25,0.194
88,316,28,0.062
88,316,29,0.353
88,317,7,0.286
88,328,10,0.543
88,329,3,-0.353
88,330,6,-0.267
88,331,3,-0.25
88,340,3,-0.484
88,341,3,-0.333
88,353,3,-0.118
88,359,8,-0.182
88,364,2,-0.294
88,373,5,-0.314
88,375,3,-0.312
88,377,32,-0.375
88,379,10,-0.235
88,382,2,-0.484
88,383,12,-0.242
88,384,5,0
88,384,7,0
88,385,20,-0.091
88,388,8,-0.206
88,392,6,-0.091
88,397,5,-0.226
88,399,1,-0.206
88,406,8,-0.265
88,406,11,-0.242
88,410,3,0.114
88,431,3,0.061
88,449,4,-0.389
88,453,3,0.324
88,456,7,0
88,458,1,0.121
88,461,4,-0.029
88,469,3,0.118
88,473,2,-0.353
88,485,6,-0.429
88,486,13,-0.114
88,490,7,-0.094
88,493,4,-0.061
89,1,0,0.029
89,1,1,0.353
89,4,13,-0.485
89,4,15,-0.147
89,4,18,-0.088
89,4,20,0
89,5,5,0.188
89,6,4,0.121
89,6,21,-0.086
89,6,26,0.206
89,8,10,-0.062
89,8,15,0.147
89,8,26,-0.031
89,9,12,0.062
89,9,13,-0.312
89,9,14,-0.394
89,10,5,-0.176
89,10,10,0.258
89,11,4,-0.059
89,11,10,0.242
89,11,11,0.094
89,12,1,-0.121
89,12,2,-0.147
89,12,7,0.371
89,12,8,0.176
89,12,11,-0.088
89,12,15,0.219
89,12,16,0.294
89,12,23,-0.152
89,12,24,0.032
89,13,5,-0.333
89,14,8,-0.2
89,15,10,0.059
89,15,16,0.529
89,15,21,-0.088
89,15,29,0.514
89,15,32,-0.226
89,16,0,0.188
89,16,2,-0.029
89,16,10,-0.471
89,16,25,0.219
89,16,28,0.061
89,17,4,-0.088
89,17,18,-0.147
89,17,21,0.206
89,19,4,-0.029
89,19,7,0.1
89,19,14,0.062
89,20,2,0.03
89,20,11,-0.156
89,22,6,0.294
89,22,9,0.03
89,22,10,-0.118
89,22,17,-0.303
89,22,21,0
89,24,3,-0.371
89,25,2,-0.056
89,25,3,0.121
89,26,3,-0.438
89,28,10,0.613
89,28,11,0.088
89,28,24,-0.333
89,30,1,0.029
89,30,2,0.235
89,30,4,0.219
89,30,9,-0.114
89,31,2,-0.364
89,32,7,-0.242
89,32,8,0.212
89,32,10,0.364
89,32,13,-0.121
89,33,3,-0.212
89,33,6,-0.091
89,33,7,0.171
89,33,18,0.176
89,34,1,-0.088
89,34,11,0.229
89,34,25,0.029
89,34,31,-0.121
89,34,32,-0.152
89,35,3,-0.258
89,35,4,-0.629
89,35,9,-0.278
89,36,33,0.031
89,37,2,0.242
89,37,3,-0.167
89,37,15,0
89,37,31,-0.281
89,38,4,-0.065
89,38,5,0.2
89,38,6,-0.152
89,39,4,-0.387
89,39,9,0.188
89,40,24,-0.091
89,40,28,0.147
89,40,30,0.281
89,40,32,-0.029
89,41,1,-0.375
89,41,7,0.219
89,41,15,0.188
89,41,16,0.265
89,41,17,-0.229
89,41,19,0
89,41,22,-0.441
89,41,24,0.091
89,41,30,-0.057
89,41,31,0.265
89,42,1,0.161
89,42,2,0.235
89,42,5,0.219
89,42,6,0.062
89,42,11,-0.152
89,42,12,-0.118
89,42,17,0.324
89,42,18,0.375
89,43,8,-0.031
89,44,7,0.086
89,45,15,0.281
89,45,19,-0.212
89,45,23,-0.156
89,45,26,0.125
89,45,27,-0.057
89,46,2,-0.364
89,46,4,-0.543
89,47,4,-0.062
89,47,14,0.129
89,47,16,-0.121
89,48,3,-0.455
89,49,2,0.219
89,49,4,-0.364
89,49,6,-0.188
89,50,3,-0.406
89,50,7,0.235
89,50,13,0.647
89,52,5,-0.286
89,52,7,0.303
89,52,36,0.176
89,52,44,-0.382
89,52,47,0.344
89,52,59,0.182
89,54,8,0.312
89,54,14,-0.441
89,54,19,0.206
89,54,22,0
89,54,28,0
89,54,34,-0.156
89,54,47,-0.242
89,54,56,0.176
89,54,58,0.094
89,54,59,-0.294
89,55,2,0.121
89,55,6,-0.118
89,55,16,-0.03
89,56,4,0.206
89,58,1,-0.294
89,58,4,0
89,58,7,-0.032
89,58,11,-0.353
89,58,12,0.03
89,58,23,-0.094
89,58,25,-0.371
89,58,26,0.29
89,58,32,0.312
89,58,47,-0.059
89,58,49,-0.343
89,59,5,-0.242
89,59,8,0.029
89,59,11,-0.29
89,59,16,-0.324
89,59,17,0.114
89,60,1,0.029
89,60,12,0.206
89,60,13,0.25
89,61,3,-0.062
89,61,4,0.062
89,61,7,-0.176
89,62,7,0.029
89,62,14,-0.312
89,62,21,0
89,62,26,-0.118
89,63,0,0.029
89,63,3,0.029
89,63,9,0.312
89,63,11,0.121
89,63,26,-0.226
89,64,17,-0.182
89,64,33,-0.033
89,66,5,0.03
89,67,3,0.061
89,67,6,-0.083
89,67,8,0.062
89,67,9,-0.147
89,67,12,-0.182
89,67,13,0.083
89,67,17,0.059
89,68,3,0.156
89,68,9,0.2
89,68,17,-0.161
89,68,22,-0.406
89,70,4,-0.086
89,70,21,0.069
89,70,32,-0.188
89,71,2,0.125
89,71,3,0
89,71,6,-0.312
89,71,10,-0.125
89,71,17,0
89,71,18,0.088
89,71,29,0.143
89,72,3,-0.4
89,72,11,0.121
89,72,20,0.114
89,72,33,0.065
89,72,42,0.143
89,73,8,-0.147
89,73,14,0.441
89,73,18,0.424
89,73,22,0.088
89,74,2,-0.029
89,74,5,0.182
89,74,9,-0.094
89,74,17,-0.273
89,74,22,-0.133
89,74,25,-0.182
89,74,41,0
89,74,44,0.062
89,74,50,-0.061
89,74,54,0.029
89,74,60,0.091
89,75,6,-0.471
89,76,2,-0.086
89,76,7,-0.029
89,76,9,0.029
89,76,15,0.406
89,76,28,0.147
89,77,2,0.062
89,77,20,-0.059
89,78,2,0.061
89,78,6,-0.312
89,78,9,0.167
89,79,3,0.182
89,80,10,0.2
89,80,12,0.067
89,80,16,-0.314
89,80,18,-0.029
89,80,19,0.194
89,80,22,0.133
89,81,3,-0.094
89,81,6,-0.094
89,81,11,0.125
89,81,17,-0.176
89,81,24,-0.029
89,82,9,0.143
89,82,17,0
89,82,19,0.182
89,83,2,0.455
89,83,3,-0.114
89,83,4,0.03
89,83,10,-0.333
89,83,14,-0.029
89,84,5,-0.333
89,85,2,0
89,85,11,-0.097
89,86,1,0.229
89,86,4,-0.059
89,86,5,-0.306
89,86,17,-0.118
89,86,23,-0.059
89,86,27,0.206
89,87,3,-0.5
89,87,14,-0.118
89,88,13,0.03
89,88,18,0.059
89,88,24,0.118
89,89,2,-0.281
89,90,1,0.25
89,91,1,0.059
89,91,9,0.061
89,91,12,0.088
89,91,18,-0.147
89,91,19,0.344
89,91,21,0.371
89,91,25,0.059
89,92,2,0
89,92,11,0.152
89,92,15,-0.147
89,93,8,-0.333
89,93,13,-0.029
89,94,1,-0.029
89,94,6,-0.065
89,94,10,0.028
89,94,14,-0.032
89,94,15,-0.033
89,94,18,-0.235
89,95,2,-0.029
89,95,3,-0.03
89,95,5,-0.118
89,95,17,0
89,95,20,0.188
89,95,30,-0.029
89,95,32,-0.161
89,95,34,-0.152
89,96,3,-0.031
89,96,12,0.062
89,96,25,0.059
89,97,3,0.147
89,100,14,-0.406
89,101,6,0.333
89,101,18,-0.471
89,101,22,0.03
89,101,25,-0.242
89,102,2,-0.294
89,103,4,-0.235
89,103,6,0.182
89,103,9,-0.486
89,104,4,0.121
89,104,11,0.118
89,105,19,0.061
89,105,22,0
89,106,7,0.303
89,106,8,-0.152
89,106,11,-0.059
89,107,12,-0.147
89,107,14,-0.121
89,107,16,-0.29
89,107,26,0.029
89,107,29,0.03
89,107,34,0.033
89,107,37,0.219
89,107,38,0.394
89,108,3,0.031
89,108,17,-0.419
89,108,19,0.029
89,108,25,0.03
89,108,26,0.029
89,108,28,-0.455
89,108,30,0.091
89,108,32,0
89,108,36,-0.375
89,108,39,0.323
89,108,40,0.457
89,109,1,-0.056
89,110,6,0.029
89,110,13,0.333
89,111,2,-0.281
89,111,5,-0.086
89,112,3,-0.286
89,112,13,-0.387
89,112,17,0.152
89,113,18,-0.121
89,113,28,0
89,114,5,-0.057
89,115,7,-0.353
89,115,15,-0.091
89,115,17,0.152
89,115,18,0
89,115,19,0.176
89,117,0,0.091
89,117,1,0.061
89,117,5,0.057
89,118,12,0.062
89,118,13,0.1
89,119,2,-0.129
89,119,5,0.029
89,119,6,0.265
89,120,3,-0.265
89,120,11,-0.121
89,120,12,0.343
89,120,21,-0.121
89,120,25,-0.182
89,121,1,-0.29
89,121,12,-0.438
89,122,9,-0.281
89,122,11,0.344
89,123,5,-0.029
89,124,8,-0.067
89,124,13,-0.303
89,125,6,-0.029
89,125,22,0.176
89,125,29,-0.206
89,126,3,0.086
89,126,7,-0.061
89,126,9,0.235
89,126,11,-0.057
89,126,13,-0.235
89,126,14,0.094
89,127,2,-0.206
89,127,3,-0.182
89,128,4,-0.176
89,129,18,0.212
89,129,33,0.094
89,129,34,-0.028
89,129,38,-0.029
89,129,40,0.086
89,129,41,0.061
89,131,8,-0.03
89,131,9,0.235
89,131,13,0.323
89,131,14,-0.031
89,131,26,-0.176
89,131,50,-0.226
89,131,51,0.235
89,131,63,0.147
89,132,13,-0.171
89,132,18,-0.059
89,132,20,-0.088
89,132,23,0.121
89,133,3,-0.057
89,133,7,-0.382
89,133,11,0.472
89,133,14,-0.29
89,134,15,-0.188
89,135,2,-0.062
89,135,4,-0.235
89,135,8,-0.344
89,135,9,0.429
89,135,14,-0.094
89,136,1,0.152
89,136,9,0.125
89,137,10,-0.118
89,138,8,-0.559
89,138,18,0.265
89,139,5,0.086
89,139,13,-0.147
89,139,22,-0.088
89,140,13,0.03
89,141,0,0.382
89,141,4,0.281
89,141,13,-0.094
89,141,22,0
90,3,13,-0.088
90,5,38,-0.088
90,5,39,0.118
90,5,44,-0.121
90,5,49,0.03
90,5,57,0.094
90,5,69,0.118
90,6,23,-0.188
90,7,9,0.6
90,7,11,0.182
90,7,19,0.161
90,7,21,0.125
90,7,22,0.457
90,7,35,0.118
90,9,8,0.303
90,9,10,0.067
90,11,5,-0.097
90,11,13,0.333
90,12,6,-0.056
90,12,10,0.182
90,12,24,-0.424
90,13,3,0.324
90,13,7,0.212
90,14,4,0.152
90,14,23,0.281
90,14,26,-0.188
90,16,11,-0.029
90,16,14,-0.2
90,17,10,0.029
90,17,21,-0.032
90,17,33,-0.235
90,18,23,0.412
90,18,24,0.412
90,18,25,-0.029
90,18,35,0.286
90,18,36,-0.091
90,19,3,-0.219
90,19,14,0.697
90,19,16,0.029
90,20,12,0.371
90,20,13,0.258
90,20,18,0.333
90,21,9,-0.029
90,21,35,0.029
90,22,3,-0.543
90,22,11,0.344
90,22,12,-0.206
90,22,24,0.065
90,22,33,0.438
90,22,45,0.258
90,24,7,-0.057
90,25,1,-0.094
90,25,2,0.242
90,25,19,-0.031
90,26,5,-0.206
90,27,40,0.529
90,27,49,0.371
90,28,5,0.429
90,29,1,-0.412
90,29,3,-0.03
90,29,6,-0.333
90,32,5,-0.303
90,32,7,0.265
90,35,4,-0.129
90,35,5,-0.212
90,35,17,0.258
90,35,47,-0.029
90,35,49,0.182
90,36,4,-0.147
90,36,10,0.182
90,36,11,0.2
